index,provider ID,provider name,provider category,provider location,flow ID,flow name,flow category,flow unit,flow type
88,1784b0f1-5494-3233-904f-8ed4315e029f,"Ductile Iron Pipe, 72"" inch diameter; at plant; per linear foot",31-33: Manufacturing/3329: Other Fabricated Metal Product Manufacturing,US,a463ae80-01cc-37b1-b578-d6b37570a900,"Ductile Iron Pipe, 72""",Technosphere flows/31-33: Manufacturing/3329: Other Fabricated Metal Product Manufacturing,m,product
89,4e590e0c-3773-3db7-9515-728fde75ab55,"Concrete Pipe, 60"" inch diameter; at plant; per linear foot",31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,US,08a57d71-1a18-3fe0-8184-550348ada2c6,"Concrete Pipe, 60""",Technosphere flows/31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,m,product
90,a591c53f-ce67-41da-b0c1-65b6d91a1a43,"Steel; hot rolled coil, at plant",31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,RNA,e8fbfbfb-24e9-49a6-a047-41f1646bf7f7,"Steel; hot rolled coil, at plant",Technosphere flows/31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,kg,product
91,4435ce44-a5bc-331a-bd40-5c60994d8d85,"Concrete Pipe, 72"" inch diameter; at plant; per linear foot",31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,US,ba7d952b-9b3b-3ff6-a5fd-488fa0f37c68,"Concrete Pipe, 72""",Technosphere flows/31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,m,product
92,951c8e45-9267-36fc-873b-9af0718574e4,"Concrete Pipe, 78"" inch diameter; at plant; per linear foot",31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,US,0cc2880f-3b52-31dd-9eee-5f73b654e3c4,"Concrete Pipe, 78""",Technosphere flows/31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,m,product
93,caa2304b-be86-4977-97e7-781898344b4c,"Concrete Bridge; USLCI to USEEIO ",Bridge Processes/USLCI to USEEIO,,76b18b27-d602-4ae2-a959-d12738c429c2,"Concrete, at plant",Technosphere flows/31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,m3,product
94,7cab87cf-094d-45b8-805e-f39f5ba8e9dc,"Excavation, hydraulic digger Bridge; USLCI to USEEIO",Bridge Processes/USLCI to USEEIO,,efbe47b7-245f-3a4c-8a58-31c224d89591,"Excavation, hydraulic digger","Technosphere flows/31-33: Manufacturing/3331: Agriculture, Construction, and Mining Machinery Manufacturing",m3,product
95,273bd3a9-5cb9-48ba-b97b-69038e413306,"Disposal, LDPE Food Packaging Film (med-large format)",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,3c6bb092-9634-453a-baaa-63d8d8216f39,"Disposal, LDPE Food Packaging Film (med-large format)",,kg,waste
96,fbdd77e0-9549-4810-a0b8-d43dc5ee8c9f,"Ethylene production, from bio-ethanol dehydration",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,ec1bf0d1-ff71-4960-aa0f-9fc87c14f972,"Ethylene, at plant, kg",Technosphere flows/31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,kg,product
97,7993d1f7-87db-4ee7-a1e3-5b101421be60,"Polyethylene terephthalate, PET, virgin resin, food non-bottle grade",Z2: Packaging Economy/A3: Polymers,,e7bbbd06-5887-45b0-a3c2-c9d06d571351,"Polyethylene terephthalate, PET, virgin resin, at plant, kg","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
98,53bb995e-2b64-4464-87f4-a3b79dcd1c32,"Ethylene dichloride-vinyl chloride monomer, EDC-VCM; from fossil ethylene",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,d9aa7527-5ab6-3052-9b26-07e930d95ec6,"Ethylene dichloride-vinyl chloride, EDC-VCM, monomer; at plant","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
99,aa07a747-2e9f-4057-8ae6-9ddbe4b4aee5,"Ethylene dichloride-vinyl chloride monomer, EDC-VCM; from bio-ethylene",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,d9aa7527-5ab6-3052-9b26-07e930d95ec6,"Ethylene dichloride-vinyl chloride, EDC-VCM, monomer; at plant","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
100,798f5a3f-d212-4a27-8cfb-186ff46fef02,"Microplastics, HDPE",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,87293999-ebe0-4b80-8f51-ad2696e71e3c,"Microplastics, HDPE",,kg,waste
101,ae8c5758-4473-3791-9339-22ff52cacb23,"Lignite coal, at surface mine","21: Mining, Quarrying, and Oil and Gas Extraction/2121: Coal Mining",RNA,90247271-0884-3a25-af40-be7abccb922c,"Lignite coal, at surface mine","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2121: Coal Mining",kg,product
102,535439ab-26d9-4cb9-99a5-bf18bd9b218a,"Reclaiming, sorted mixed plastics, PP Food Packaging Film (med-large format)",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,2d7942cb-e469-4c92-b4e3-87fdef7cf400,"sorted mixed plastics, PP Food Packaging Film (med-large format)",,kg,waste
103,2fd500f8-b251-4934-a073-2a8bb9c0f53e,Clean Electricity,Z1: Background,,42d3fcd4-5f2b-49f7-84a2-6b4d997a4d76,"electricity, clean",,MJ,product
104,3cfa52ac-c3d6-3ce2-b8f4-211bf63d7088,"Spring wheat straw, ground and stored, 2022","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,c2974ad6-41e4-3222-990a-2fe51d5ba682,"Spring wheat straw, ground and stored","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",kg,product
105,cd787b29-da73-4cd9-88b8-d346979bc9ca,Fossil Electricity,Z1: Background,,29639d2c-6c1d-4016-8e6c-f19097efde94,"electricity, fossil",,MJ,product
106,4e38a874-76e2-3c20-bc6a-eea62883ebaa,"Winter wheat straw, ground and stored","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,c5d010a0-82a0-3e65-81bb-4e46e73dd5e3,"Winter wheat straw, ground and stored","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",kg,product
107,ea56a0ce-75bc-48ce-905d-9711fa9d5c07,"Polyethylene, high density, HDPE, virgin resin, food non-bottle grade",Z2: Packaging Economy/A3: Polymers,,0def374e-dc34-4f2a-81d6-1a8f4eb7faa6,"Polyethylene, high density, HDPE, virgin resin, at plant","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
108,fc18f778-c510-43ad-bd06-c9e680e5ab32,"Mechanical Recycling, HDPE Food Bottles (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,afd5e019-36ce-4b4d-9412-1cf18824d11c,"Flakes, HDPE Food Bottles",,kg,waste
109,6cef4932-e2a5-496b-a93b-494543adaa6c,"Incineration, multi-material non-food packaging film",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal/Incineration,,d91429b0-47f6-41c1-8c94-0554d5ef3aaa,"Incineration, multi-material non-food packaging film",,kg,waste
110,eab0c8ba-f8d0-4b3d-87cf-6bf438d3b386,"Open Burning, multi-material non-food packaging film",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal/Open Burning,,9207ee29-dd6f-413f-b413-140e18313638,"Open Burning, multi-material non-food packaging film",,kg,waste
111,2cf79b16-f5f5-446f-832b-5302eb6f1aad,"Disposal, HDPE Non-food Bottles",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,38d375da-3ed3-4f74-8da8-932dbfcd8613,"Disposal, HDPE Non-food Bottles",,kg,waste
112,68b78932-576f-4474-b57c-b4d0bbb7bfd4,"Polyethylene terephthalate, PET, virgin resin, non-food non-bottle grade",Z2: Packaging Economy/A3: Polymers,,e7bbbd06-5887-45b0-a3c2-c9d06d571351,"Polyethylene terephthalate, PET, virgin resin, at plant, kg","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
113,34897ebd-aa3d-347c-91ee-876c3f835fdb,"Steel, stainless 304, scrap",31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,GLO,0178afd7-c74a-3a8f-8f15-d57904d3c377,"Steel, stainless 304, scrap",Technosphere flows/31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,kg,product
114,4d09380a-6297-392c-b1bb-74534b4d3d8e,"Corn stover, production, average, US, 2022","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,6dd94277-87e0-32e8-bfe7-628e6db871a0,"Corn stover, production","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1111: Oilseed and Grain Farming",kg,product
115,0aaf1e13-5d80-37f9-b7bb-81a6b8965c71,"Petroleum refining, at refinery",31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,US,d939590b-a0d7-310c-8952-9921ed64a078,"Diesel, at refinery",Technosphere flows/31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,m3,product
116,0f268f5c-6a5a-4001-82e0-b8b0eba2b886,"Disposal, LDPE Food Packaging Film (small format)",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,40b17934-024b-4f63-9bf3-3b891bef211e,"Disposal, LDPE Food Packaging Film (small format)",,kg,waste
117,2983a9ae-2c20-4f80-9898-65e63b99bb8b,"Reclaiming, Sorted LDPE Food Packaging Film (small format)",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,a140eeea-2c88-4d25-bab7-37f8dfec84ef,Sorted LDPE Food Packaging Film (small format),,kg,waste
118,ff80172d-ecd9-4e39-a737-747b6b4b4dd2,"Electricity, geothermal (life cycle)",Z1: Background/Electricity Generation,,9579b22d-fa85-4ea8-b330-7987ca0b7115,"Electricity, geothermal",,MJ,product
119,87300b66-a364-41e4-aff6-f7cef07c7d79,"Electricity, biomass (life cycle)",Z1: Background/Electricity Generation,,d33fb831-7360-4fe5-a7b3-9ae7ac0b2168,"Electricity, biomass",,MJ,product
120,b19a268b-7580-4908-a4f3-f79e5e95118a,"Electricity, nuclear (life cycle)",Z1: Background/Electricity Generation,,a3e47b41-07cb-465c-885f-34d42aa2bb52,"Electricity, nuclear",,MJ,product
121,01036e93-774b-42c3-9d32-f9eb8d1f0f64,"Electricity, hydropower (life cycle)",Z1: Background/Electricity Generation,,f64b500d-5329-442c-8e0d-658ecc3e0991,"Electricity, hydropower",,MJ,product
122,667df851-26ab-423f-8f91-de2d507db331,"Electricity, solar (life cycle)",Z1: Background/Electricity Generation,,ef100624-03ee-44cf-8b0a-0f0b66049eba,"Electricity, solar",,MJ,product
123,6865ffa5-9727-4e23-bc1a-91b4a080a11e,"Electricity, wind (life cycle)",Z1: Background/Electricity Generation,,72714ca2-572f-4640-a16e-475b9149986b,"Electricity, wind",,MJ,product
124,9c0c2415-126f-3162-8479-f002f315a8c7,"Quicklime, at plant",31-33: Manufacturing/3274: Lime and Gypsum Product Manufacturing,RNA,c34c4451-297f-3b5c-a15f-2c16cdb52ad9,"Quicklime, at plant",Technosphere flows/31-33: Manufacturing/3274: Lime and Gypsum Product Manufacturing,kg,product
125,1b6afe73-a064-33a3-87b0-265ae10851e9,"Sulfuric acid, at plant",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,f867896e-830f-31f9-975d-465b212262ef,"Sulfuric acid, at plant",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
126,bada054f-b912-3251-96c1-19e64cde8930,"Pulpwood, hardwood, average, at forest road, NE-NC","11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",US,6ee0e857-0bd4-32a4-9e70-925bbdcda653,Pulpwood; hardwood; average; at forest road,"Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",m3,product
127,4a8e5076-be9b-37a6-8cc1-70ef1c80fce3,"Pulpwood, softwood, average, at forest road, INW","11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",US,a75c0045-05c6-3d81-8894-607c5e9d2f74,Pulpwood; softwood; average; at forest road,"Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",m3,product
128,906cf3a2-6299-3d9c-8a4b-1fe4240b71da,"Pulpwood, softwood, average, at forest road, NE-NC","11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",RNA,24b0bf55-7d49-3922-ab42-6d3fd734067f,"Pulpwood, softwood, average, at forest road","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",m3,product
129,a3b730ce-d657-383b-b485-e5d082d96424,"Winter wheat straw, production, average, US, 2022","11: Agriculture, Forestry, Fishing and Hunting/1111: Oilseed and Grain Farming",RNA,010fd805-fa43-382c-8332-2a8303335002,"Winter wheat straw, production","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1111: Oilseed and Grain Farming",kg,product
130,6b0d74c7-e880-4b93-aa2f-b777ac183f84,"Methanol, at plant, kg",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,ae69b712-d8d2-41ef-a2c1-fb477807f742,"Methanol, at plant, kg",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
131,f83a8736-b5cb-4602-a715-ab24b222d210,Cooling water,Z1: Background,,346bebdd-05a4-42c7-9262-06f167d08238,cooling water,,kg,product
132,45b70b50-20a0-341b-8e2f-c196974d1541,"Transport, single unit truck, diesel powered",48-49: Transportation and Warehousing/4841: General Freight Trucking,US,bbcd8095-e1d5-3762-aa08-3efc8d1d2ec4,"Transport, single unit truck, diesel powered",Technosphere flows/48-49: Transportation and Warehousing/4841: General Freight Trucking,t*km,product
133,41c595b2-230b-3303-ac12-e059acd6312f,"Fuels, burned at bleached kraft market pulp mill, average production, at mill","31-33: Manufacturing/3221: Pulp, Paper, and Paperboard Mills",RNA,0890c0a7-d074-3730-822f-d7895d64b8c7,"Fuels, burned at bleached kraft market pulp mill, average production, at mill","Technosphere flows/31-33: Manufacturing/3221: Pulp, Paper, and Paperboard Mills",MJ,product
134,786522bf-e3a2-3db6-8794-a8d26a370faa,"Harvest, wheat, single pass","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,98aa5572-5b40-3a90-8d79-771e63c02838,"Harvest, wheat, single pass","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",m2,product
135,14b0912f-fb6d-321d-8f42-0ea35918689f,"Fertilizer, winter wheat straw, 2022","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,718f9c20-b5b5-35d8-93cd-1310aeffa8e4,"Fertilizer, winter wheat straw","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",m2,product
136,1654c887-0b9c-3434-b9c1-371e3adb3dde,"Phosphorous fertilizer, production mix, at plant","31-33: Manufacturing/3253: Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",RNA,91feb044-e771-35a3-a81f-ac076c5f9b83,"Phosphorous fertilizer, production mix, at plant","Technosphere flows/31-33: Manufacturing/3253: Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",kg,product
137,3dd59224-ecba-3fb1-a2c9-9c01947b08b1,"Enzyme, Cellulase, Novozyme Celluclast",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RER,644ee222-fe19-3f61-a4ed-5258d34ff2eb,"Enzyme, Cellulase, Novozyme Celluclast",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
138,68f4d066-5043-34cc-a944-5041732f8e7a,Corn steep liquor,31-33: Manufacturing/3112: Grain and Oilseed Milling,RNA,96adbc9c-2708-34ab-86af-18ae6560f616,Corn steep liquor,Technosphere flows/31-33: Manufacturing/3112: Grain and Oilseed Milling,kg,product
139,f002e825-5cb6-3949-be51-863c7fe5d5da,"Wheat straw, at conversion plant, 2022",48-49: Transportation and Warehousing/4842: Specialized Freight Trucking,RNA,a5bc9414-9680-3334-a74a-7e833f576ed9,"Wheat straw, at conversion plant",Technosphere flows/48-49: Transportation and Warehousing/4842: Specialized Freight Trucking,kg,product
140,5198d618-7bc8-3639-b4a1-de71d6d5f49a,"Combustion, wet wood residue, AP-42","22: Utilities/2213: Water, Sewage and Other Systems",RNA,e76b9e39-7437-3612-98bc-6940592ebf2a,"Combustion, wet wood residue, AP-42","Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",MJ,product
141,560d21fe-4a29-44cb-8644-acf076b6e588,"Microplastics, multimaterial non-food packaging film, Filtration",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,2a6028ee-cb3a-4a9a-83a0-ef48bc90ce4d,"Microplastics, multimaterial non-food packaging film",,kg,waste
142,bdd4dbac-dc1d-4eba-80af-f189e77f8851,"Microplastics, multimaterial non-food packaging film, Marine Environment",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,2a6028ee-cb3a-4a9a-83a0-ef48bc90ce4d,"Microplastics, multimaterial non-food packaging film",,kg,waste
143,9ee66dd5-dcc9-3e94-9da3-3a7cc6cddeb3,"Hydrochloric acid, without water, in 30% solution state, at plant ",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,1a0678a7-09b1-339d-8f05-259a14f0ab84,"Hydrochloric acid, without water, in 30% solution state, at plant ",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
144,99963138-ddf9-3b32-9e93-69593d76cb08,"Aluminum, primary ingot, at plant",31-33: Manufacturing/3313: Alumina and Aluminum Production and Processing,RNA,a0fb699f-0085-3ad2-99bf-e4ea891e61ba,"Aluminum, primary, ingot, at plant",Technosphere flows/31-33: Manufacturing/3313: Alumina and Aluminum Production and Processing,kg,product
145,442ab5b5-32f4-4de0-9aa7-fa989b0579af,"Chemicals organic, at plant Bridge; USLCI to USEEIO",Bridge Processes/USLCI to USEEIO,,400b2d60-d2b9-3e36-a89f-53a7f1349f86,"Chemicals organic, at plant",Technosphere flows/CUTOFF Flows,kg,product
146,bcc68f88-debb-3fc3-93ee-5ceadcef0b14,"Aluminum, secondary ingot, at plant",31-33: Manufacturing/3313: Alumina and Aluminum Production and Processing,RNA,36549ddd-3dca-3b48-a1b0-7c6889afba05,"Aluminum, secondary, ingot, at plant",Technosphere flows/31-33: Manufacturing/3313: Alumina and Aluminum Production and Processing,kg,product
147,5b0cc19e-cbc2-4049-8bea-9dcdd6d7aa19,"Microplastics, PS",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,1c1a4b21-1d32-4be3-94f8-4ba46ed38c92,"Microplastics, PS",,kg,waste
148,10ebcc19-4108-49a7-ad9e-29f8e968d0df,"Electricity, natural gas (life cycle)",Z1: Background/Electricity Generation,,4f8c0f81-4c43-4f1e-a25b-f0b4c99b10d7,"Electricity, natural gas",,MJ,product
149,5382aca9-eb55-4f7f-b6dd-220de726b2fd,"Electricity, coal (life cycle)",Z1: Background/Electricity Generation,,f937f8f3-1c0a-4570-bf3b-6db3ea3a8179,"Electricity, coal ",,MJ,product
150,c394d8fd-4a47-42c4-97f7-0acef45b158f,"Electricity, oil (life cycle)",Z1: Background/Electricity Generation,,5fd8bc09-f64d-4193-a5eb-4d6e5b6d5bfd,"Electricity, oil",,MJ,product
151,711ab26a-94a2-33f9-89da-560c55808297,"Transport, single unit truck, short-haul, diesel powered",48-49: Transportation and Warehousing/4841: General Freight Trucking,US,20567d69-c8ee-325c-a98c-43c35b8eb9f4,"Transport, single unit truck, short-haul, diesel powered",Technosphere flows/48-49: Transportation and Warehousing/4841: General Freight Trucking,t*km,product
152,d8e8d817-3d15-3d2b-8dd8-3f5b733cd2ad,"Ductile Iron Pipe, 36"" inch diameter; at plant; per linear foot",31-33: Manufacturing/3329: Other Fabricated Metal Product Manufacturing,US,22f37cf3-582b-3f30-8558-5a926eac5af2,"Ductile Iron Pipe, 36""",Technosphere flows/31-33: Manufacturing/3329: Other Fabricated Metal Product Manufacturing,m,product
